མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,3384,3,《པེ་》《སྣར་》,པ་སྟེ།,
,,3385,4,《པེ་》《སྣར་》,པས།,
,,3386,5,《པེ་》《སྣར་》,ཤིང་།,
,,3387,6,《པེ་》《སྣར་》,པ།,
,,3388,7,《པེ་》《སྣར་》,པར།,
,,3389,8,《པེ་》,pདང་།,
,,3390,9,《པེ་》《སྣར་》,mན།,
,430,3391,1,《པེ་》《སྣར་》,དང་།,
,,3392,2,《པེ་》《སྣར་》,དེ།,
,,3393,3,《པེ་》《སྣར་》,བསྒོམས།,
,,3394,4,《པེ་》《སྣར་》,དོ།།,
,,3395,5,《པེ་》《སྣར་》,mམོ།,
,,3396,6,《པེ་》《སྣར་》,སྐྱེད།,
,,3397,7,《པེ་》《སྣར་》,རྟོགས།,
,431,3398,1,《པེ་》《སྣར་》,ན།,
,432,3399,1,《པེ་》《སྣར་》,mདག,
,,3400,2,《པེ་》《སྣར་》,mསྦྱིན་པའི།,
,,3401,3,《པེ་》《སྣར་》,དཔའ་ནི།,
,,3402,4,《པེ་》,སྐྱུག,
,,3403,5,《པེ་》《སྣར་》,pཟོས་འཐུངས།,
,,3404,6,《པེ་》《སྣར་》,mཕྱིར།,
,433,3405,1,《པེ་》《སྣར་》,དོ།།,
,,3406,2,《པེ་》《སྣར་》,པ།,
,,3407,3,《པེ་》《སྣར་》,ཀྱི།,
,,3408,4,《པེ་》,དཔའི།,
,,3409,5,《པེ་》《སྣར་》,དཔས།,
,434,3410,1,《པེ་》《སྣར་》,འབྲིད།,
,,3411,2,《པེ་》《སྣར་》,མ་རིག,
,,3412,3,《པེ་》《སྣར་》,གྱི།,
,,3413,4,《པེ་》《སྣར་》,མོད།,
,,3414,5,《པེ་》《སྣར་》,གསད།,
,,3415,6,《པེ་》《སྣར་》,འབྲིད།,
,,3416,7,《པེ་》《སྣར་》,འགྱུར།,
,,3417,8,《པེ་》《སྣར་》,mནི།,
,,3418,9,《པེ་》《སྣར་》,མཐོ།,
,,3419,10,《པེ་》《སྣར་》,ཤིང་།,
,,3420,11,《པེ་》《སྣར་》,བརླམས།,
,435,3421,1,《པེ་》《སྣར་》,འཁྲུག,
,,3422,2,《པེ་》《སྣར་》,དེ།,
,,3423,3,《པེ་》《སྣར་》,mཡང་།,
,,3424,4,《པེ་》《སྣར་》,པའི།,
,,3425,5,《པེ་》《སྣར་》,བྱའམ།,
,,3426,6,《པེ་》《སྣར་》,mཔ།,
,436,3427,1,《པེ་》《སྣར་》,སྦྱིན།,
,,3428,2,《པེ་》《སྣར་》,pལ།,
,,3429,3,《པེ་》《སྣར་》,དགེ།,
,,3430,4,《པེ་》《སྣར་》,pདོ།།,
,,3431,5,《པེ་》《སྣར་》,ཆོས།,
,,3432,6,《པེ་》《སྣར་》,བརྟེན།,
,,3433,7,《པེ་》《སྣར་》,mས་ཕྱོགས།,
,437,3434,1,《པེ་》《སྣར་》,བཅད།,
,,3435,2,《པེ་》《སྣར་》,སྡུ།,
,,3436,3,《ཅོ་》,གཞོན།,
,,3437,4,《པེ་》《སྣར་》,འདྲངས།,
,438,3438,1,《པེ་》《སྣར་》,གཙོད་པའི།,
,,3439,2,《པེ་》《སྣར་》,mའམ།,
,,3440,3,《པེ་》《སྣར་》,འདུད།,
,,3441,4,《པེ་》《སྣར་》,ང་བ།,
,,3442,5,《པེ་》《སྣར་》,སྐྱིད་བདེ།,
,439,3443,1,《པེ་》《སྣར་》,རྗེ་ང་བ།,
,,3444,2,《པེ་》《སྣར་》,ཀྱིས།,
,,3445,3,《པེ་》《སྣར་》,mསེམས།,
,,3446,4,《པེ་》《སྣར་》,བཞག,
,,3447,5,《པེ་》《སྣར་》,ཀྱི།,
,440,3448,1,《པེ་》《སྣར་》,འཁྲུག,
,,3449,2,《པེ་》《སྣར་》,སྦྱིན།,
,,3450,3,《སྣར་》,མིང་།,
,,3451,4,《པེ་》《སྣར་》,mཡང་།,
,,3452,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,,3453,6,《པེ་》《སྣར་》,བརླམས།,
,,3454,7,《པེ་》《སྣར་》,བཞག,
,,3455,8,《པེ་》《སྣར་》,འཛིན་པར།,
,,3456,9,《པེ་》《སྣར་》,mཀྱང་།,
,,3457,10,《པེ་》《སྣར་》,pཡང་།,
,441,3458,1,《སྣར་》,mརྣམ་པ།,
,,3459,2,《པེ་》《སྣར་》,པས།,
,,3460,3,《སྣར་》,སྦྱིན།,
,,3461,4,《པེ་》《སྣར་》,སྦྱིན།,
,,3462,5,《པེ་》,དོ།།,
,,3463,6,《པེ་》《སྣར་》,དང་།,
,,3464,7,《སྣར་》,ཡོངས།,
,,3465,8,《པེ་》《སྣར་》,mདུ།,
,,3466,9,《པེ་》《སྣར་》,mཔ།,
,,3467,10,《པེ་》《སྣར་》,ཞུགས།,
,442,3468,1,《པེ་》《སྣར་》,འཚོ།,
,,3469,2,《པེ་》《སྣར་》,དོ། །བསླང་།,
,,3470,3,《པེ་》《སྣར་》,pམི།,
,,3471,4,《པེ་》《སྣར་》,དེ།,
,,3472,5,《པེ་》《སྣར་》,ཀྱི།,
,,3473,6,《པེ་》《སྣར་》,སྟི།,
,,3474,7,《པེ་》《སྣར་》,mམ།,
,,3475,8,《པེ་》《སྣར་》,mདག,
,,3476,9,《པེ་》《སྣར་》,pཡང་།,
,,3477,10,《པེ་》《སྣར་》,ཅིག,
,,3478,11,《པེ་》《སྣར་》,ཅིག,
,,3479,12,《པེ་》《སྣར་》,བཀུར།,
,,3480,13,《པེ་》《སྣར་》,བར།,
,443,3481,1,《པེ་》《སྣར་》,སྙོམས།,
,,3482,2,《པེ་》《སྣར་》,mདང་།,
,,3483,3,《པེ་》《སྣར་》,རིམ།,
,,3484,4,《པེ་》《སྣར་》,རིམ་གྱི།,
,,3485,5,《པེ་》《སྣར་》,བསྡིག,
,,3486,6,《པེ་》《སྣར་》,བཅིང་བའམ།,
,,3487,7,《པེ་》,བཅས།,
,,3488,8,《པེ་》《སྣར་》,mཀྱང་།,
,,3489,9,《པེ་》《སྣར་》,སྦྱིན།,
,,3490,10,《པེ་》《སྣར་》,ཀྱི།,
,,3491,11,《པེ་》《སྣར་》,ལ།,
,,3492,12,《པེ་》《སྣར་》,བར།,
,444,3493,1,《པེ་》《སྣར་》,ཅིང་བསྟི།,
,,3494,2,《པེ་》《སྣར་》,mཡང་།,
,,3495,3,《པེ་》《སྣར་》,འགྱངས།,
,,3496,4,《པེ་》《སྣར་》,སྟེ།,
,,3497,5,《པེ་》《སྣར་》,mསུ།,
,,3498,6,《པེ་》《སྣར་》,གི།,
,,3499,7,《པེ་》《སྣར་》,mདག,
,,3500,8,《པེ་》《སྣར་》,སྔ།,
,,3501,9,《པེ་》《སྣར་》,སྐྱེད།,
,,3502,10,《པེ་》《སྣར་》,གི།,
,,3503,11,《པེ་》《སྣར་》,བཀང་།,
,,3504,12,《པེ་》《སྣར་》,བྱའོ།,
,445,3505,1,《པེ་》《སྣར་》,བརྟེན།,
,,3506,2,《པེ་》《སྣར་》,པ་དང་།,
,,3507,3,《པེ་》《སྣར་》,འདིས།,
,,3508,4,《པེ་》《སྣར་》,mསྔ་ནས།,
,,3509,5,《པེ་》《སྣར་》,པ།,
,,3510,6,《པེ་》《སྣར་》,བཟང་།,
,,3511,7,《པེ་》《སྣར་》,ཤས་ཀྱིས་སྦྱང་།,
,,3512,8,《པེ་》《སྣར་》,ཀྱི།,
,,3513,9,《པེ་》《སྣར་》,སྟེ།,
,,3514,10,《པེ་》《སྣར་》,བྱ་བའི།,
,,3515,11,《པེ་》《སྣར་》,བ།,
,446,3516,1,《པེ་》《སྣར་》,ཅིག,
,,3517,2,《པེ་》《སྣར་》,པས།,
,,3518,3,《པེ་》《སྣར་》,mབར།,
,,3519,4,《པེ་》《སྣར་》,དགོད།,
,,3520,5,《པེ་》《སྣར་》,mཅག,
,,3521,6,《པེ་》《སྣར་》,mདེས།,
,,3522,7,《པེ་》《སྣར་》,གསལ།,
,,3523,8,《པེ་》《སྣར་》,pཔར།,
,,3524,9,《པེ་》《སྣར་》,གྱུར།,
,,3525,10,《པེ་》《སྣར་》,བསྐྱེད།,
,,3526,11,《པེ་》《སྣར་》,བརྟུལ།,
,,3527,12,《པེ་》《སྣར་》,གི།,
,447,3528,1,《པེ་》《སྣར་》,པར།,
,,3529,2,《པེ་》《སྣར་》,ལྟ་ལ།,
,,3530,3,《པེ་》《སྣར་》,དེ།,
,,3531,4,《པེ་》《སྣར་》,པར།,
,,3532,5,《པེ་》《སྣར་》,mདེ།,
,,3533,6,《པེ་》《སྣར་》,pདང་།,
,,3534,7,《པེ་》《སྣར་》,mཔོ།,
,448,3535,1,《པེ་》《སྣར་》,འགྱུར།,
,,3536,2,《པེ་》《སྣར་》,ཅིག,
,,3537,3,《པེ་》《སྣར་》,སྒྲུབས།,
,,3538,4,《པེ་》《སྣར་》,ཉེ་བར།,
,,3539,5,《པེ་》《སྣར་》,འཚོལ།,
,,3540,6,《སྣར་》,སྤྱེད།,
,,3541,7,《པེ་》《སྣར་》,རབ།,
,449,3542,1,《པེ་》《སྣར་》,གིས།,
,,3543,2,《པེ་》《སྣར་》,བཀྲིས།,
,,3544,3,《པེ་》《སྣར་》,གང་།,
,,3545,4,《སྣར་》,པར།,
,,3546,5,《པེ་》《སྣར་》,ལྐུག,
,,3547,6,《པེ་》《སྣར་》,གི།,
,,3548,7,《པེ་》《སྣར་》,རྟོགས།,
,,3549,8,《སྣར་》,པར།,
,,3550,9,《པེ་》《སྣར་》,mཡང་།,
,450,3551,1,《པེ་》《སྣར་》,དཔས།,
,,3552,2,《པེ་》《སྣར་》,mཀྱང་།,
,,3553,3,《པེ་》《སྣར་》,དཔས།,
,,3554,4,《པེ་》《སྣར་》,བརྟག,
,,3555,5,《པེ་》《སྣར་》,ཀྱི།,
,451,3556,1,《པེ་》《སྣར་》,རབ།,
,,3557,2,《པེ་》《སྣར་》,mའདི།,
,,3558,3,《པེ་》《སྣར་》,འགྱུར།,
,,3559,4,《པེ་》《སྣར་》,mམི་འདོད་པ།,
,,3560,5,《པེ་》《སྣར་》,pརྣམས།,
,,3561,6,《པེ་》《སྣར་》,དཔའི།,
,452,3562,1,《པེ་》《སྣར་》,དག,
,,3563,2,《པེ་》,གཏགས།,
,453,3564,1,《པེ་》《སྣར་》,བསྐོམ།,
,,3565,2,《པེ་》《སྣར་》,གྱུར།,
,,3566,3,《པེ་》《སྣར་》,བའི།,
,,3567,4,《པེ་》《སྣར་》,འགྱུར།,
,,3568,5,《པེ་》《སྣར་》,pནི།,
,,3569,6,《པེ་》《སྣར་》,དཔའ།,
,,3570,7,《པེ་》《སྣར་》,mབདག་གི།,
,,3571,8,《པེ་》《སྣར་》,རྟོགས།,
,,3572,9,《པེ་》《སྣར་》,སྦྱིན་པར།,
,,3573,10,《པེ་》《སྣར་》,བལྟ་བར་འགྱུར།,
,,3574,11,《པེ་》《སྣར་》,བལྟ་བར་འགྱུར།,
,,3575,12,《པེ་》《སྣར་》,ཀྱི།,
,,3576,13,《པེ་》《སྣར་》,བརྟག་སྟེ།,
,454,3577,1,《པེ་》《སྣར་》,mཔ།,
,,3578,2,《པེ་》《སྣར་》,སྟེ།,
,,3579,3,《པེ་》《སྣར་》,pདེ།,
,,3580,4,《པེ་》《སྣར་》,གི།,
,,3581,5,《པེ་》《སྣར་》,བྱ་སྟེ།,
,455,3582,1,《པེ་》《སྣར་》,mནི།,
,,3583,2,《པེ་》《སྣར་》,དཔའི།,
,,3584,3,《པེ་》《སྣར་》,mའདི།,
,,3585,4,《པེ་》《སྣར་》,འདྲེས།,
,,3586,5,《པེ་》《སྣར་》,pལ།,
,,3587,6,《པེ་》《སྣར་》,pཏུ།,
,,3588,7,《པེ་》《སྣར་》,པའི།,
,,3589,8,《པེ་》《སྣར་》,གསལ།,
,,3590,9,《པེ་》《སྣར་》,ལས།,
,456,3591,1,《སྣར་》,ཤེས།,
,,3592,2,《པེ་》《སྣར་》,དང་བ།,
,,3593,3,《པེ་》《སྣར་》,mདུ།,
,457,3594,1,《པེ་》《སྣར་》,འཕྲེང་།,
,,3595,2,《སྣར་》,བར།,
,,3596,3,《པེ་》《སྣར་》,གསལ།,
,,3597,4,《པེ་》《སྣར་》,ཀྱི།,
,,3598,5,《པེ་》《སྣར་》,བཏང་།,
,,3599,6,《པེ་》《སྣར་》,སྐྱོབས།,
,,3600,7,《པེ་》《སྣར་》,རིག,
,,3601,8,《པེ་》《སྣར་》,འཇིག,
,458,3602,1,《པེ་》《སྣར་》,ཐོག་མ།,
,,3603,2,《པེ་》《སྣར་》,pལ།,
,,3604,3,《སྣར་》,བ།,
,,3605,4,《པེ་》《སྣར་》,དཔས།,
,,3606,5,《པེ་》《སྣར་》,mརོ།,
,,3607,6,《པེ་》《སྣར་》,བསགས།,
,,3608,7,《པེ་》《སྣར་》,སོགས།,
,,3609,8,《པེ་》《སྣར་》,ཡོད།,
,,3610,9,《པེ་》《སྣར་》,བསགས།,
,459,3611,1,《པེ་》《སྣར་》,དཔའ་ནི་བསགས།,
,,3612,2,《པེ་》《སྣར་》,ནས།,
,,3613,3,《པེ་》《སྣར་》,བསགས།,
,,3614,4,《པེ་》《སྣར་》,སྦྱིན།,
,,3615,5,《པེ་》《སྣར་》,རྟོགས།,
,,3616,6,《པེ་》,mཔ།,
,,3617,7,《པེ་》《སྣར་》,སྦྱིན།,
,460,3618,1,《པེ་》《སྣར་》,pགདམས་ཤིང་།,
,,3619,2,《པེ་》《སྣར་》,དཔའི།,
,,3620,3,《པེ་》《སྣར་》,གྲ།,
,,3621,4,《པེ་》《སྣར་》,མ།,
,,3622,5,《སྣར་》,དཔའི།,
,,3623,6,《པེ་》《སྣར་》,དོ།།,
,,3624,7,《པེ་》《སྣར་》,mཔ།,
,,3625,8,《པེ་》《སྣར་》,སྦྱིན།,
,,3626,9,《པེ་》《སྣར་》,གི།,
,,3627,10,《པེ་》《སྣར་》,mརྣམ་པར་དག་ཅིང་ཤིན་ཏུ།,
,,3628,11,《པེ་》《སྣར་》,དེ།,
,461,3629,1,《པེ་》《སྣར་》,།།,
,,3630,2,《པེ་》《སྣར་》,རྣམས།,
,,3631,3,《པེ་》《སྣར་》,pནི།,
,,3632,4,《པེ་》《སྣར་》,པ།,
,,3633,5,《པེ་》《སྣར་》,བཅས་པ།,
,,3634,6,《པེ་》《སྣར་》,རྟོགས།,
,,3635,7,《པེ་》《སྣར་》,འཕྲེང་།,
,462,3636,1,《པེ་》《སྣར་》,mཀྱིས།,
,,3637,2,《པེ་》《སྣར་》,བྱིན།,
,,3638,3,《པེ་》《སྣར་》,pནི།,
,,3639,4,《པེ་》《སྣར་》,ཏེ།,
,,3640,5,《པེ་》《སྣར་》,སྦྱིན།,
,,3641,6,《པེ་》《སྣར་》,སྦྱིན།,
,,3642,7,《པེ་》《སྣར་》,མ།,
,,3643,8,《པེ་》《སྣར་》,བསོས།,
,,3644,9,《པེ་》《སྣར་》,སྦྱིན་ན་བྱིན།,
,,3645,10,《པེ་》《སྣར་》,pན།,
,463,3646,1,《པེ་》《སྣར་》,གི།,
,,3647,2,《པེ་》《སྣར་》,།།,
,,3648,3,《པེ་》《སྣར་》,གཏད།,
,,3649,4,《པེ་》《སྣར་》,ན།,
,,3650,5,《པེ་》《སྣར་》,འདི།,
,,3651,6,《པེ་》《སྣར་》,བསམ།,
,,3652,7,《པེ་》《སྣར་》,དུ།,
,464,3653,1,《སྣར་》,འཚོལ།,
,,3654,2,《པེ་》《སྣར་》,རང་།,
,,3655,3,《པེ་》《སྣར་》,པ།,
,,3656,4,《པེ་》《སྣར་》,བ།,
,,3657,5,《པེ་》《སྣར་》,པ།,
,465,3658,1,《པེ་》《སྣར་》,པ།,
,,3659,2,《པེ་》《སྣར་》,mལ།,
,,3660,3,《པེ་》《སྣར་》,ཆེན་པོ།,
,,3661,4,《པེ་》《སྣར་》,གསིལ།,
,467,3662,1,《པེ་》《སྣར་》,།།,
,,3663,2,《པེ་》《སྣར་》,mཔའི།,
,,3664,3,《པེ་》《སྣར་》,ཀྱི།,
,,3665,4,《པེ་》《སྣར་》,pཕྱིར།,
,468,3666,1,《པེ་》《སྣར་》,ཀྱིས།,
,,3667,2,《སྣར་》,།།,
,,3668,3,《པེ་》《སྣར་》,ཟད།,
,,3669,4,《པེ་》《སྣར་》,སྐྱིད།,
,,3670,5,《པེ་》《སྣར་》,སྐྱེད།,
