མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,1419,2,《པེ་》《སྣར་》,mཚེ་དང་ལྡན་པ་གང་པོ།,
,516,1420,1,《པེ་》《སྣར་》,བ་སྟེ།,
,518,1421,1,《པེ་》《སྣར་》,mམ་བཅིངས་མ་གྲོལ་བ་དེ།,
,,1422,2,《པེ་》《སྣར་》,གཟུངས་།,
,,1423,3,《ཅོ་》,mརྣམས།,
,,1424,4,《པེ་》《སྣར་》,pམ་བཅིངས་མ་གྲོལ་བ་དེ།,
,519,1425,1,《པེ་》《སྣར་》,ཀྱི།,
,,1426,2,《པེ་》《སྣར་》,གཟུང་།,
,,1427,3,《པེ་》《སྣར་》,།། །།,
,,1428,4,《པེ་》《སྣར་》,mཆེན་པོའི་ཐེག་པ།,
,,1429,5,《པེ་》《སྣར་》,འབྱུང་།,
,,1430,6,《པེ་》《སྣར་》,དེས།,
,,1431,7,《པེ་》《སྣར་》,དེས་གང་ཞིག,
,521,1432,1,《ཅོ་》,རྣམས།,
,,1433,2,《པེ་》《སྣར་》,mབཟོད་པའི།,
,,1434,3,《པེ་》,གཞག,《སྣར་》,བཞག
,522,1435,1,《པེ་》《སྣར་》,།། །།,
,523,1436,1,《སྣར་》,འཇིགས།,
,,1437,2,《སྣར་》,ཏེ།,
,,1438,3,《ཅོ་》,mཔའི།,
,524,1439,1,《པེ་》《སྣར་》,mདང་།,
,,1440,2,《པེ་》《སྣར་》,mགི།,
,,1441,3,《པེ་》《སྣར་》,mགི།,
,,1442,4,《པེ་》《སྣར་》,pརྣམས།,
,,1443,5,《སྣར་》,mཀྱི་ཁམས།,
,525,1444,1,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད།,
,,1445,2,《པེ་》《སྣར་》,གཏང་།,
,,1446,3,《པེ་》《སྣར་》,mམེད་པ།,
,,1447,4,《སྣར་》,འཇིགས།,
,526,1448,1,《སྣར་》,mབ།,
,,1449,2,《པེ་》《སྣར་》,mགཟུགས་ཡོད་པའི་ཆོས་དང་།,
,527,1450,1,《པེ་》《སྣར་》,mཡང་།,
,528,1451,1,《པེ་》《སྣར་》,པའོ།། །།,
,,1452,2,《པེ་》《སྣར་》,པའི།,
,,1453,3,《པེ་》《སྣར་》,pམེད་པ།,
,,1454,4,《པེ་》《སྣར་》,mཉིད།,
,529,1455,1,《པེ་》《སྣར་》,།། །།,
,,1456,2,《པེ་》《སྣར་》,ལ།,
,531,1457,1,《པེ་》《སྣར་》,mཡས།,
,,1458,2,《པེ་》《སྣར་》,མཉམ།,
,,1459,3,《སྣར་》,པར།,
,,1460,4,《པེ་》《སྣར་》,སྐྱོད།,
,532,1461,1,《པེ་》《སྣར་》,འདས་པ།,
,,1462,2,《པེ་》《སྣར་》,ཁོངས་སུ།,
,533,1463,1,《པེ་》《སྣར་》,གི།,
,534,1464,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1465,2,《པེ་》《སྣར་》,རྟོགས།,
,,1466,3,《པེ་》《སྣར་》,ཀྱི།,
,535,1467,1,《པེ་》《སྣར་》《ཅོ་》,pངེ་།,
,,1468,2,《པེ་》《སྣར་》《ཅོ་》,ནི།,
,536,1469,1,《པེ་》《སྣར་》,པས།,
,,1470,2,《པེ་》《སྣར་》,ཁོངས་སུ།,
,,1471,3,《པེ་》《སྣར་》,བློ།,
,537,1472,1,《པེ་》《སྣར་》,mཔ།,
,538,1473,1,《པེ་》《སྣར་》,mདྲི་མ་མེད་པར།,
,,1474,2,《པེ་》《སྣར་》,བ།,
,539,1475,1,《པེ་》《སྣར་》,བ།,
,540,1476,1,《པེ་》《སྣར་》,འཐོབ།,
,,1477,2,《པེ་》《སྣར་》,པ།,
,541,1478,1,《པེ་》《སྣར་》,བཟུང་བཏབ།,
,,1479,2,《སྣར་》,mཅན།,
,,1480,3,《པེ་》《སྣར་》,ཀྱིས།,
,543,1481,1,《པེ་》《སྣར་》,mམེད་པ།,
,,1482,2,《པེ་》《སྣར་》,mཀྱི།,
,,1483,3,《པེ་》《སྣར་》,བསྐྱོད།,
,,1484,4,《པེ་》《སྣར་》,བསྐྱོད།,
,,1485,5,《པེ་》,mསུ།,
,644,1486,1,《པེ་》《སྣར་》,mཏིང་ངེ་འཛིན་གང་ལ་གནས་ཤིང་།,
,,1487,2,《པེ་》《སྣར་》,བ།,
,,1488,3,《སྣར་》,mཔ།,
,,1489,4,《སྣར་》,pཡང་།,
,545,1490,1,《པེ་》《སྣར་》,mབ།,
,,1491,2,《པེ་》《སྣར་》,ཞུགས།,
,546,1492,1,《པེ་》《སྣར་》,mཟད་དུ།,
,,1493,2,《པེ་》《སྣར་》,mཏིང་ངེ་འཛིན།,
,548,1494,1,《པེ་》《སྣར་》,བཀོད་པ་ཆེན་པོ།,
,,1495,2,《པེ་》《སྣར་》,བཀོད་པ།,
,,1496,3,《པེ་》《སྣར་》,pདེ་ལ་རྡུལ་མེད་ཅིང་རྡུལ་དང་བྲལ་བའི་ཚུལ་དང་ལྡན་པ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་གང་ཞེ་ན། ཏིང་ངེ་འཛིན་དེ་ལ་གནས་ཤིང་། ཏིང་ངེ་འཛིན་དང་ཆོས་ཐམས་ཅད་རྡུལ་ཅན་དང་རྡུལ་དང་བྲལ་བར་མཉམ་པ་ཉིད་དུ་རྟོགས་པ་སྟེ། འདི་ནི་རྡུལ་མེད་ཅིང་རྡུལ་དང་བྲལ་བའི་ཚུལ་དང་ལྡན་པ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་ཏོ།།,
,550,1497,1,《སྣར་》,པ།,
,,1498,2,《པེ་》《སྣར་》,པོ།,
,,1499,3,《པེ་》《སྣར་》,།། །།,
,,1500,4,《པེ་》《སྣར་》,གསལ།,
,,1501,5,《སྣར་》,ལས།,
,,1502,6,《པེ་》《སྣར་》,pམི།,
,551,1503,1,《པེ་》《སྣར་》,གནས་ཀྱང་དེ།,
,,1504,2,《པེ་》《སྣར་》,mགནས་ཏེ།,
,,1505,3,《སྣར་》,mདེ་ཡང་།,
,552,1506,1,《པེ་》《སྣར་》,pམྱང་བ་དང་།,
,,1507,2,《པེ་》《སྣར་》,pགཉིད།,
,,1508,3,《པེ་》《སྣར་》,གྱི།,
,,1509,4,《པེ་》《སྣར་》,རྔུབ།,
,,1510,5,《པེ་》《སྣར་》,རྔུབ་བོ།,
,,1511,6,《ཅོ་》,པར།,
,,1512,7,《སྣར་》,mབྱ་བར།,
,,1513,8,《པེ་》《སྣར་》,པར།,
,,1514,9,《པེ་》《སྣར་》,པར།,
,,1515,10,《པེ་》《སྣར་》,པར།,
,,1516,11,《པེ་》《སྣར་》,པར།,
,,1517,12,《པེ་》《སྣར་》,བསྐོར།,
,,1518,13,《པེ་》《སྣར་》,ན།,
,553,1519,1,《སྣར་》,པར།,
,,1520,2,《པེ་》《སྣར་》,pབྱ་བར།,
,,1521,3,《སྣར་》,པར།,
,,1522,4,《སྣར་》,mངོ་།,
,,1523,5,《པེ་》《སྣར་》,mདབུགས་ཐུང་ངུ་ནང་དུ་འབྱུང་ན་དབུགས་ཐུང་ངུ་འབྱུང་ངོ་ཞེས་བྱ་བར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་ཤེས་སོ།།,
,,1524,6,《པེ་》《སྣར་》,ལ,
,,1525,7,《པེ་》《སྣར་》,སོར།,
,,1526,8,《པེ་》《སྣར་》,རྟོག,
,,1527,9,《པེ་》《སྣར་》,ཤེན།,
,,1528,10,《པེ་》《སྣར་》,ཤེན།,
,554,1529,1,《པེ་》《སྣར་》,ལ།,
,,1530,2,《པེ་》《སྣར་》,mན།,
,,1531,3,《སྣར་》,ཐིལ།,
,,1532,4,《པེ་》《སྣར་》,pཚིལ་དང་།,
,,1533,5,《པེ་》《སྣར་》,mཚིལ་དང་།,
,555,1534,1,《པེ་》《སྣར་》,སྣ།,
,,1535,2,《པེ་》《སྣར་》,ཤེས་སོ།,
,,1536,3,《པེ་》《སྣར་》,mའབྲས།,
,,1537,4,《པེ་》《སྣར་》,ཡུངས།,
,,1538,5,《ཅོ་》,དང་།,
,,1539,6,《པེ་》《སྣར་》,ཡུངས།,
,,1540,7,《པེ་》《སྣར་》,ཐུགས།,
,,1541,8,《པེ་》《སྣར་》,pབ།,
,556,1542,1,《པེ་》《སྣར་》,སྣ།,
,,1543,2,《སྣར་》,mདང་།,
,,1544,3,《པེ་》《སྣར་》,བརྣགས།,
,,1545,4,《པེ་》《སྣར་》,འཐོར་བར།,《སྣར་》,མཐོར་བར།
,557,1546,1,《པེ་》《སྣར་》,འམ།,
,,1547,2,《པེ་》《སྣར་》,འམ།,
,,1548,3,《པེ་》《སྣར་》,པས།,
,,1549,4,《སྣར་》,pདང་།,
,,1550,5,《པེ་》《སྣར་》,mཀྱང་ཚུལ་དེ་ཉིད།,
,,1551,6,《པེ་》《སྣར་》,ཀྱི།,
,558,1552,1,《པེ་》《སྣར་》,mཉེ་བར།,
,559,1553,1,《སྣར་》,ཀང་།,
,,1554,2,《པེ་》《སྣར་》,སྤྱིའི།,
,,1555,3,《ཅོ་》,ཆོག,
,,1556,4,《སྣར་》,རྩིབས།,
,,1557,5,《པེ་》《སྣར་》《ཅོ་》,འཇིང་།,
,,1558,6,《ཅོ་》,མཐོར།,
,,1559,7,《སྣར་》,པའི།,
,560,1560,1,《པེ་》《སྣར་》,mདེ།,
,,1561,2,《སྣར་》,mཕྱིན།,
,,1562,3,《པེ་》《སྣར་》,ལོན་པ།,
,,1563,4,《སྣར་》,mནས།,
,561,1564,1,《ཅོ་》,pཔ།,
,,1565,2,《པེ་》《སྣར་》,སྤང་།,
,,1566,3,《སྣར་》,སྐྱེད།,
,,1567,4,《པེ་》《སྣར་》,དང་།,
,562,1568,1,《ཅོ་》,mཔ།,
,,1569,2,《པེ་》《སྣར་》,སྤྱོད།,
,563,1570,1,《སྣར་》,བ།,
,,1571,2,《པེ་》《སྣར་》,སྒོམ།,
,,1572,3,《པེ་》《སྣར་》,སྒོམ་མོ།།,
,564,1573,1,《པེ་》《སྣར་》,mའདི་ལྟ་སྟེ།,
,565,1574,1,《པེ་》《སྣར་》,པ།,
,,1575,2,《ཅོ་》,ལ།,
,,1576,3,《པེ་》《སྣར་》,ཀྱི།,
,566,1577,1,《པེ་》《སྣར་》,སྲུང་།,
,,1578,2,《པེ་》《སྣར་》,སྲུང་།,
,,1579,3,《པེ་》《སྣར་》,mབ།,
,567,1580,1,《པེ་》《སྣར་》,mཤིང་།,
,,1581,2,《པེ་》《སྣར་》,ལས།,
,568,1582,1,《པེ་》《སྣར་》,རྔུབ།,
,,1583,2,《པེ་》《སྣར་》,mནི།,
,,1584,3,《པེ་》《སྣར་》,mསུ།,
,,1585,4,《ཅོ་》,པར།,
,,1586,5,《པེ་》《སྣར་》,བའི།,
,,1587,6,《པེ་》《སྣར་》,mགྱི།,
,,1588,7,《སྣར་》,mདུ།,
,569,1589,1,《པེ་》《སྣར་》,མེད་པའི།,
,,1590,2,《པེ་》《སྣར་》,གིས།,
,,1591,3,《པེ་》《སྣར་》,mབར་འགྱུར།,
,,1592,4,《པེ་》《སྣར་》,mཐོབ་པ་དང་།,
,570,1593,1,《པེ་》《སྣར་》,ནས།,
,,1594,2,《པེ་》《སྣར་》,mའདི་རྣམས།,
,,1595,3,《པེ་》《སྣར་》,mཡང་།,
,,1596,4,《པེ་》《སྣར་》,བ།,
,571,1597,1,《པེ་》《སྣར་》,པ།,
,,1598,2,《ཅོ་》,mཔ།,
,,1599,3,《པེ་》《སྣར་》,mཡང་དག་པར་བསྒྲུབས་ཀྱང་སྡུག་བསྔལ།,
,,1600,4,《པེ་》《སྣར་》,བས།,
,,1601,5,《སྣར་》,སྒྲག,
,,1602,6,《སྣར་》,སུས་ཀྱང་།,
,572,1603,1,《པེ་》《སྣར་》,pནི།,
,,1604,2,《ཅོ་》,mཔར།,
,,1605,3,《པེ་》《སྣར་》,རྟགས།,
,573,1606,1,《པེ་》《སྣར་》,།། །།,
,,1607,2,《པེ་》《སྣར་》,ལ།,
,,1608,3,《པེ་》《སྣར་》,pབ།,
,574,1609,1,《སྣར་》,mནི།,
,,1610,2,《པེ་》《སྣར་》,མི་དམིགས།,
,,1611,3,《པེ་》《སྣར་》,བསྟོང་།,
,575,1612,1,《པེ་》《སྣར་》,རྞ།,
,,1613,2,《པེ་》《སྣར་》,དྷ།,
,,1614,3,《པེ་》《སྣར་》,བ།,
,,1615,4,《པེ་》《སྣར་》,འཇིགས།,
,,1616,5,《པེ་》《སྣར་》,དྷྭ།,
,,1617,6,《པེ་》《སྣར་》,བསྒྲུབས།,
,,1618,7,《སྣར་》,mཕྱིར།,
,,1619,8,《སྣར་》,pམི།,
,,1620,9,《པེ་》《སྣར་》,ཛ།,
,,1621,10,《པེ་》《སྣར་》,ཌྷ།,
,,1622,11,《པེ་》《སྣར་》,mའདི་ལྟར།,
,,1623,12,《པེ་》《སྣར་》,བརྗོད་པར་བྱ་བ།,
,576,1624,1,《པེ་》《སྣར་》,mགཞན་ཡང་།,
,,1625,2,《པེ་》《སྣར་》,mཡོངས་སུ།,
,,1626,3,《པེ་》《སྣར་》,mལ་སོགས་པའི་ཡི་གེ་ལ།,
,,1627,4,《པེ་》《སྣར་》《ཅོ་》,mརོ།,
,577,1628,1,《པེ་》《སྣར་》,བ།,
,,1629,2,《ཅོ་》,དང་།,
,,1630,3,《པེ་》《སྣར་》,pཡི་གེ།,
,,1631,4,《པེ་》《སྣར་》,།། །།,
,,1632,5,《པེ་》《སྣར་》,པོའི།,
,,1633,6,《པེ་》《སྣར་》,ནི།,
,578,1634,1,《པེ་》《སྣར་》,སྦྱངས་པ།,
,,1635,2,《པེ་》《སྣར་》,བ་དང་།,
,,1636,3,《པེ་》《སྣར་》,འབྲེལ།,
,579,1637,1,《པེ་》《སྣར་》,བཏང་།,
,,1638,2,《པེ་》《སྣར་》,ཚོལ།,
,,1639,3,《པེ་》《སྣར་》,བཏང་།,
,580,1640,1,《པེ་》《སྣར་》,བརླབ།,
,,1641,2,《པེ་》《སྣར་》,བཏང་།,
,,1642,3,《པེ་》《སྣར་》,བལྟོས།,
,,1643,4,《པེ་》《སྣར་》,mཔར་བྱ།,
,,1644,5,《པེ་》《སྣར་》,བྱའོ།,
,,1645,6,《སྣར་》,pདེ།,
,,1646,7,《པེ་》《སྣར་》,pལས་ཀྱི།,
,,1647,8,《པེ་》《སྣར་》,བཞག,
,,1648,9,《པེ་》《སྣར་》,mདེ།,
,,1649,10,《པེ་》《སྣར་》,mཔོ།,
,581,1650,1,《པེ་》《སྣར་》,སློངས།,
,,1651,2,《པེ་》《སྣར་》,བྱ་སྟེ།,
,582,1652,1,《པེ་》《སྣར་》,རློམས།,
,,1653,2,《པེ་》《སྣར་》,རྟོག,
,,1654,3,《པེ་》《སྣར་》,ཟློག,
,,1655,4,《པེ་》《སྣར་》,དཔའ།,
,,1656,5,《པེ་》《སྣར་》,pདུ།,
,583,1657,1,《ཅོ་》,པར།,
,,1658,2,《པེ་》《སྣར་》,དེ།,
,,1659,3,《ཅོ་》,pདུ།,
,,1660,4,《པེ་》《སྣར་》,pཔ།,
,,1661,5,《པེ་》《སྣར་》,mདེ་ལྟ།,
,584,1662,1,《པེ་》《སྣར་》《ཅོ་》,པོའི།,
,585,1663,1,《པེ་》《སྣར་》,པོའི།,
,,1664,2,《པེ་》《སྣར་》,pལ།,
,586,1665,1,《པེ་》《སྣར་》,mགང་ཡིན་པ།,
,,1666,2,《པེ་》《སྣར་》,བྲལ།,
,,1667,3,《པེ་》《སྣར་》,གྱུར་པ།,
,,1668,4,《པེ་》《སྣར་》,བབ།,
,,1669,5,《པེ་》《སྣར་》,པ།,
,587,1670,1,《པེ་》《སྣར་》,འདི།,
,,1671,2,《པེ་》《སྣར་》,mདག,
,,1672,3,《པེ་》,པ།,
,,1673,4,《པེ་》《སྣར་》,ཅི་ལྟ།,
,,1674,5,《པེ་》《སྣར་》,གཟོའོ།,
,,1675,6,《པེ་》《སྣར་》,ལྟ།,
,588,1676,1,《པེ་》,བཏང་།,《སྣར་》,གཏང་།
,,1677,2,《པེ་》《སྣར་》,གཤེག,
,,1678,3,《པེ་》《སྣར་》,པོའི།,
,589,1679,1,《པེ་》《སྣར་》,པོའི།,
,,1680,2,《པེ་》《སྣར་》,པ།,
,590,1681,1,《པེ་》《སྣར་》,mའདི།,
,,1682,2,《པེ་》《སྣར་》,བཏང་།,
,591,1683,1,《པེ་》《སྣར་》,བཏང་།,
,,1684,2,《པེ་》《སྣར་》,བཏང་།,
,,1685,3,《པེ་》《སྣར་》,བཏང་།,
,,1686,4,《པེ་》《སྣར་》,བཏང་།,
,,1687,5,《པེ་》《སྣར་》,སྨད།,
,,1688,6,《སྣར་》,pམ།,
,592,1689,1,《པེ་》《སྣར་》,བལྟོས།,
,,1690,2,《པེ་》《སྣར་》,བལྟོས།,
,,1691,3,《པེ་》《སྣར་》,སྐོམ།,
,593,1692,1,《པེ་》《སྣར་》,བསྐྱེད་པས།,
,,1693,2,《པེ་》《སྣར་》,པས།,
,,1694,3,《པེ་》《སྣར་》,mབར་བྱ།,
,,1695,4,《པེ་》《སྣར་》,ཀྱིས།,
,,1696,5,《པེ་》《སྣར་》,mབར་བྱ།,
,,1697,6,《པེ་》《སྣར་》,mཅི།,
,,1698,7,《པེ་》《སྣར་》,ཀྱི།,
,594,1699,1,《པེ་》《སྣར་》,mཀྱི་ལམ།,
,,1700,2,《པེ་》《སྣར་》,བྱའོ།,
,,1701,3,《པེ་》《སྣར་》,mལ།,
,,1702,4,《པེ་》《སྣར་》,སྤོང་།,
,595,1703,1,《པེ་》《སྣར་》,mཡིན།,
,596,1704,1,《པེ་》《སྣར་》,mལ།,
,,1705,2,《པེ་》《སྣར་》,pཔ།,
,597,1706,1,《པེ་》《སྣར་》,pཏེ།,
,,1707,2,《སྣར་》,ལྟར།,
,598,1708,1,《པེ་》《སྣར་》,pཏེ།,
,,1709,2,《པེ་》《སྣར་》,པས།,
,599,1710,1,《པེ་》《སྣར་》,བྱའོ།,
,,1711,2,《པེ་》《སྣར་》,pཡིན།,
,,1712,3,《པེ་》《སྣར་》,ཐམས་ཅད།,
,600,1713,1,《སྣར་》,ཟློག,
,601,1714,1,《པེ་》《སྣར་》,བཟློག,
,,1715,2,《པེ་》《སྣར་》,ཀྱི་མཚམས།,《ཅོ་》,ཀྱིས་ཚམས།
,603,1716,1,《པེ་》《སྣར་》,སྒྲུབ།,
,,1717,2,《པེ་》《སྣར་》,mལ།,
,,1718,3,《པེ་》《སྣར་》,mལ།,
,,1719,4,《པེ་》《སྣར་》,བརྟག,
,,1720,5,《པེ་》《སྣར་》,རྟོག,
,,1721,6,《ཅོ་》,སུ།,
,,1722,7,《སྣར་》,གང་།,
,,1723,8,《པེ་》《སྣར་》,དེ།,
,604,1724,1,《སྣར་》,བཞག,
,,1725,2,《པེ་》《སྣར་》,སྒྲུབ།,
,,1726,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,1727,4,《པེ་》《སྣར་》,པའོ།,
,605,1728,1,《ཅོ་》,mདུ།,
,606,1729,1,《སྣར་》,mཆེན་པོ།,
,607,1730,1,《པེ་》《སྣར་》,ཆེན།,
,,1731,2,《ཅོ་》,གྲུབ།,
,,1732,3,《པེ་》《སྣར་》,བཟང་།,
,,1733,4,《པེ་》《སྣར་》《ཅོ་》,ཤིང་།,
,,1734,5,《པེ་》《སྣར་》,mཀྱང་།,
,608,1735,1,《པེ་》《སྣར་》,པོ་ས་དགུ,
,,1736,2,《པེ་》《སྣར་》,པོའི།,
,,1737,3,《པེ་》《སྣར་》,mསའི།,
,,1738,4,《པེ་》《སྣར་》,།། །།,
,,1739,5,《སྣར་》,ངེས་པར།,
,611,1740,1,《པེ་》《སྣར་》,mདེ།,
,613,1741,1,《པེ་》《སྣར་》,mདེ་ནི།,
,614,1742,1,《སྣར་》,mརྐྱེན།,
,615,1743,1,《སྣར་》,གཟུང་།,
,,1744,2,《ཅོ་》,pཔའི།,
,616,1745,1,《སྣར་》,པ།,
,,1746,2,《པེ་》《སྣར་》,mཕྱི་ནང་སྟོང་པ་ཉིད་ཕྱི་ནང་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་པའི་ཕྱིར་རོ།,
,617,1747,1,《པེ་》《སྣར་》,mརྣམས།,
,618,1748,1,《པེ་》,mཔ།,
,,1749,2,《སྣར་》,ཀྱི།,
,,1750,3,《སྣར་》,ཀྱི།,
,,1751,4,《པེ་》《སྣར་》,གྱི།,
,,1752,5,《པེ་》《སྣར་》,།། །།,
,619,1753,1,《པེ་》《སྣར་》,pགང་།,
,620,1754,1,《ཅོ་》,པར།,
,,1755,2,《པེ་》《སྣར་》,།། །།,
,621,1756,1,《པེ་》《སྣར་》,གདགས།,
,,1757,2,《པེ་》《སྣར་》,mནི།,
,622,1758,1,《སྣར་》,པར།,
,,1759,2,《པེ་》《སྣར་》,པའི་ངོ་བོ་ཉིད།,
,,1760,3,《སྣར་》,པར།,
,,1761,4,《པེ་》《སྣར་》,mའདིས་ནི།,
,,1762,5,《པེ་》《སྣར་》,དོ།།,
,,1763,6,《པེ་》《སྣར་》,pནི།,
,623,1764,1,《པེ་》《སྣར་》,འགག,
,,1765,2,《སྣར་》,ཀྱི།,
,,1766,3,《པེ་》《སྣར་》,pཡང་།,
,,1767,4,《པེ་》《སྣར་》《ཅོ་》,བྱ་བ།,
,,1768,5,《པེ་》《སྣར་》,mཔ་མེད།,
,,1769,6,《པེ་》《སྣར་》,pཡང་།,
,,1770,7,《པེ་》《སྣར་》,mམ།,
,,1771,8,《པེ་》《སྣར་》,།། །།,
,,1772,9,《པེ་》《སྣར་》,mབར་འགྱུར།,
,624,1773,1,《པེ་》《སྣར་》,mམེད་པ།,
,625,1774,1,《པེ་》《སྣར་》,pསྟོང་པ་ཉིད།,
,,1775,2,《སྣར་》,mཉིད།,
,627,1776,1,《པེ་》《སྣར་》,པ།,
,,1777,2,《པེ་》《སྣར་》,mམི།,
,,1778,3,《པེ་》《སྣར་》,mམི།,
,628,1779,1,《པེ་》《སྣར་》,དོ།།,
,,1780,2,《པེ་》《སྣར་》,སྒོམ།,
,,1781,3,《པེ་》《སྣར་》,བཟུང་།,
,,1782,4,《པེ་》《སྣར་》,།། །།,
,,1783,5,《པེ་》《སྣར་》,སྒོམ།,
,,1784,6,《པེ་》《སྣར་》,།། །།,
,629,1785,1,《སྣར་》,mས།,
,630,1786,1,《སྣར་》,གཟུང་།,
,,1787,2,《སྣར་》,གཟུང་།,
,631,1788,1,《པེ་》《སྣར་》,།། །།,
,,1789,2,《པེ་》《སྣར་》,སྒྲུབ།,
,,1790,3,《པེ་》《སྣར་》,།། །།,
,632,1791,1,《པེ་》《སྣར་》,mམཐའ།,
,,1792,2,《པེ་》《སྣར་》,ཏེ། དེ་ལྟ།,
,,1793,3,《པེ་》《སྣར་》,དང་།,
,633,1794,1,《པེ་》《སྣར་》,གང་།,
,,1795,2,《པེ་》《སྣར་》,mདེ་བཞིན་ཉིད་དུ་གྱུར་ཅིང་མ་ནོར་བ།,
,,1796,3,《སྣར་》,pམ།,
,,1797,4,《སྣར་》,mཟུགས།,
,634,1798,1,《པེ་》《སྣར་》,mམ།,
,,1799,2,《པེ་》《སྣར་》《ཅོ་》,mཡང་།,
,,1800,3,《པེ་》,mདང་།,
,,1801,4,《པེ་》《སྣར་》,པའི།,
,635,1802,1,《པེ་》《སྣར་》,mམི།,
,,1803,2,《པེ་》《སྣར་》,བརྟག,
,,1804,3,《པེ་》《སྣར་》,pཔ།,
,636,1805,1,《པེ་》《སྣར་》,mདེ་བཞིན་ཉིད།,
,,1806,2,《པེ་》《སྣར་》《ཅོ་》,pམ།,
,,1807,3,《པེ་》《སྣར་》,ཏེ།,
,,1808,4,《པེ་》《སྣར་》,pཡིན་ཞིང་།,
,,1809,5,《པེ་》《སྣར་》《ཅོ་》,གྱིས།,
,,1810,6,《པེ་》《སྣར་》,བརྟག,
,,1811,7,《སྣར་》,བསྟན།,
,637,1812,1,《པེ་》《སྣར་》,pདེའི།,
,,1813,2,《སྣར་》,པར།,
,,1814,3,《སྣར་》,pདུ།,
,,1815,4,《པེ་》《སྣར་》,mཀྱང་།,
,,1816,5,《སྣར་》,mཟིལ།,
,,1817,6,《པེ་》《སྣར་》,pཔ་ཡིན།,
,,1818,7,《པེ་》《སྣར་》,mཀྱང་།,
,,1819,8,《པེ་》《སྣར་》,mདེ་བཞིན་ཉིད་མ་ནོར་བ།,
,,1820,9,《པེ་》《སྣར་》,mདོ།,
,638,1821,1,《པེ་》《སྣར་》,mཀྱང་།,
,,1822,2,《ཅོ་》,བསྒྲུབ།,
,,1823,3,《པེ་》《སྣར་》,mཀྱང་།,
,,1824,4,《པེ་》《སྣར་》,དུ།,
,639,1825,1,《པེ་》《སྣར་》,mཀྱང་།,
,,1826,2,《པེ་》《སྣར་》,mཔ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག,
,,1827,3,《པེ་》《སྣར་》,པར།,
,,1828,4,《པེ་》《སྣར་》,mཀྱང་།,
,,1829,5,《སྣར་》,བར།,
,640,1830,1,《པེ་》《སྣར་》,དོ།།,
,,1831,2,《པེ་》《སྣར་》,བརྟག,
,,1832,3,《པེ་》《སྣར་》,mཀྱང་།,
,,1833,4,《པེ་》《སྣར་》,pདང་།,
,,1834,5,《སྣར་》,ཏེ།,
,,1835,6,《པེ་》,pམ།,
,641,1836,1,《པེ་》《སྣར་》,mཀྱང་།,
,,1837,2,《པེ་》《སྣར་》,པའི།,
,643,1838,1,《པེ་》《སྣར་》,mམི།,
,,1839,2,《པེ་》《སྣར་》,pཔ།,
,644,1840,1,《སྣར་》,mདང་།,
,,1841,2,《པེ་》《སྣར་》,།། །།,
,,1842,3,《པེ་》《སྣར་》,རོ།,
,,1843,4,《པེ་》《སྣར་》,mརང་སངས་རྒྱས་ཀྱི་ཆོས་དང་།,
,645,1844,1,《པེ་》《སྣར་》,སྤངས་པའི།,
,,1845,2,《པེ་》《སྣར་》,།། །།,
,646,1846,1,《པེ་》《སྣར་》《ཅོ་》,གཟུང་།,
,,1847,2,《པེ་》《སྣར་》,mདངོས་པོ་མེད་ལ།,
,,1848,3,《པེ་》《སྣར་》,ཀྱི།,
,,1849,4,《པེ་》《སྣར་》,mཅིང་།,
,,1850,5,《ཅོ་》,mདང་།,
,,1851,6,《པེ་》《སྣར་》,ཀྱི།,
,,1852,7,《པེ་》《སྣར་》,འཐོབ།,
,647,1853,1,《པེ་》《སྣར་》,mགལ་ཏེ།,
,,1854,2,《པེ་》《སྣར་》,mགལ་ཏེ།,
,648,1855,1,《པེ་》《སྣར་》,mཡོད་པ།,
,,1856,2,《པེ་》《སྣར་》,pདེ།,
,649,1857,1,《པེ་》《སྣར་》,པ།,
,,1858,2,《པེ་》《སྣར་》,pཡུངས་སུ་མྱ་ངན་ལས་འདས་སོ།,
,,1859,3,《པེ་》《སྣར་》,།། །།,
,,1860,4,《པེ་》《སྣར་》,།། །།,
,,1861,5,《པེ་》《སྣར་》,mདེ།,
,,1862,6,《པེ་》《སྣར་》,mརབ་འབྱོར།,
,650,1863,1,《པེ་》《སྣར་》,དེ་ཅིའི།,
,,1864,2,《སྣར་》,pཔ།,
,,1865,3,《སྣར་》,ནོ།།,
,,1866,4,《པེ་》《སྣར་》,pན།,
,,1867,5,《པེ་》《སྣར་》,དེ།,
,,1868,6,《སྣར་》,mལ།,
,,1869,7,《པེ་》《སྣར་》,mཡང་།,
,651,1870,1,《པེ་》《སྣར་》,mཡང་།,
,,1871,2,《པེ་》《སྣར་》,mཆེན་པོ།,
