མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,2103,5,《སྣར་》,འདོད་ཆགས་རྣམ།,
,,2104,6,《སྣར་》,༼རྣམ།,
,,2105,7,《པེ་》《སྣར་》,ཀྱི།,
,,2106,8,《པེ་》《སྣར་》,གི།,
,,2107,9,《པེ་》《སྣར་》,པ།,
,,2108,10,《པེ་》《སྣར་》,གི་ཉེས་པས།,
,,2109,11,《པེ་》《སྣར་》,གྱིས་ལུས་ཀྱི།,
,,2110,12,《པེ་》《སྣར་》,གི།,
,,2111,13,《པེ་》《སྣར་》,༼བ།,
,,2112,14,《པེ་》《སྣར་》,ཀྱི།,
,,2113,15,《སྣར་》,གི།,
,1117,2114,1,《པེ་》《སྣར་》,བཟུང་།,
,,2115,2,《པེ་》《སྣར་》,བཟུང་།,
,,2116,3,《པེ་》《སྣར་》,བཟུང་།,
,,2117,4,《པེ་》《སྣར་》,བཟུང་།,
,1118,2118,1,《པེ་》《སྣར་》,བྱའོ།,
,,2119,2,《པེ་》《སྣར་》,གཅད།,
,,2120,3,《པེ་》《སྣར་》,པ་ནི།,
,,2121,4,《པེ་》《སྣར་》,བྱའོ།,
,,2122,5,《པེ་》《སྣར་》,༽བ།,
,,2123,6,《པེ་》《སྣར་》,བྱའོ།,
,,2124,7,《པེ་》《སྣར་》,བརྟེན།,
,,2125,8,《པེ་》《སྣར་》,བརྟེན།,
,,2126,9,《སྣར་》,གང་།,
,,2127,10,《པེ་》《སྣར་》,ཆེ་བ།,
,1119,2128,1,《པེ་》《སྣར་》,༽པར་བྱ་བའི་དོན་སྒྲུབ།,
,,2129,2,《པེ་》《སྣར་》,སྒྲུབ།,
,,2130,3,《པེ་》《སྣར་》,༼པ་དང་།,
,,2131,4,《པེ་》《སྣར་》,བཅས་པ།,
,,2132,5,《པེ་》《སྣར་》,༼ཆོས།,
,1120,2133,1,《པེ་》《སྣར་》,གིས།,
,,2134,2,《སྣར་》,གནོན།,
,,2135,3,《པེ་》《སྣར་》,བསད།,
,,2136,4,《པེ་》《སྣར་》,བཞན།,
,,2137,5,《པེ་》《སྣར་》,དྲིས།,
,,2138,6,《པེ་》《སྣར་》,༼འདྲ་བས་འགའ་ཞིག་དང་།,
,,2139,7,《པེ་》《སྣར་》,༽ལས་འདྲ་བ་དང་།,
,1121,2140,1,《སྣར་》,༼དུ།,
,,2141,2,《པེ་》《སྣར་》,སྒྲུབ་པར།,
,,2142,3,《པེ་》《སྣར་》,བྱའོ།,
,1122,2143,1,《པེ་》《སྣར་》,བསྒྲིབ།,
,,2144,2,《པེ་》《སྣར་》,གཡོག་གི།,
,,2145,3,《པེ་》《སྣར་》,གཡོག་གི།,
,,2146,4,《པེ་》《སྣར་》,སྒྲིབས།,
,,2147,5,《པེ་》《སྣར་》,༼འོད།,
,,2148,6,《པེ་》《སྣར་》,པོས།,
,,2149,7,《པེ་》《སྣར་》,པ།,
,1123,2150,1,《པེ་》《སྣར་》,༼ལྟ།,
,,2151,2,《སྣར་》,གཟུངས་པ།,
,,2152,3,《པེ་》《སྣར་》,ན།,
,,2153,4,《པེ་》《སྣར་》,བརྟག,
,1124,2154,1,《པེ་》《སྣར་》,པ།,
,,2155,2,《པེ་》《སྣར་》,དེ།,
,1125,2156,1,《པེ་》《སྣར་》,གྱིས།,
,1126,2157,1,《པེ་》《སྣར་》,༼ངག,
,,2158,2,《པེ་》《སྣར་》,པའོ།།,
,,2159,3,《པེ་》《སྣར་》,པའམ།,
,,2160,4,《པེ་》,མེད།,
,1127,2161,1,《པེ་》《སྣར་》,ལོག,
,,2162,2,《སྣར་》,བྱའི།,
,,2163,3,《པེ་》《སྣར་》,ལས།,
,,2164,4,《པེ་》《སྣར་》,རྟག་པ།,
,,2165,5,《པེ་》《སྣར་》,ཏུ།,
,,2166,6,《པེ་》《སྣར་》,༽དང་།,
,1128,2167,1,《པེ་》《སྣར་》,བརྟགས།,
,,2168,2,《པེ་》《སྣར་》,བསག,
,,2169,3,《སྣར་》,དཔེར།,
,,2170,4,《པེ་》《སྣར་》,རྐང་།,
,,2171,5,《པེ་》《སྣར་》,ཀྱི།,
,,2172,6,《པེ་》《སྣར་》,༽སུ།,
,,2173,7,《པེ་》《སྣར་》,སྒྲོག,
,,2174,8,《པེ་》《སྣར་》,སྔོ་བའི།,
,,2175,9,《པེ་》《སྣར་》,ཐ།,
,,2176,10,《སྣར་》,མེད།,
,,2177,11,《པེ་》《སྣར་》,འཁར།,
,,2178,12,《པེ་》《སྣར་》,བརྡེག,
,,2179,13,《པེ་》《སྣར་》,༽བྲལ་བ་དང་།,
,1129,2180,1,《པེ་》《སྣར་》,བརྟགས།,
,,2181,2,《པེ་》《སྣར་》,བས།,
,,2182,3,《པེ་》《སྣར་》,བྲལ་བ།,
,,2183,4,《པེ་》《སྣར་》,བརྟགས།,
,,2184,5,《པེ་》《སྣར་》,པ།,
,1131,2185,1,《པེ་》《སྣར་》,ལ།,
,,2186,2,《པེ་》《སྣར་》,༼བར།,
,,2187,3,《པེ་》《སྣར་》,༼ཞེས།,
,1132,2188,1,《པེ་》《སྣར་》,༼ལ།,
,,2189,2,《པེ་》《སྣར་》,གིས།,
,,2190,3,《པེ་》《སྣར་》,ཀྱིས།,
,1133,2191,1,《པེ་》《སྣར་》,ཀྱི།,
,,2192,2,《པེ་》《སྣར་》,ཅི།,
,,2193,3,《པེ་》《སྣར་》,པ།,
,,2194,4,《པེ་》《སྣར་》,༽ལ།,
,,2195,5,《པེ་》《སྣར་》,བྱའོ།,
,1134,2196,1,《པེ་》《སྣར་》,༽མངོན་པར་འདོད་ཅིང་།,
,,2197,2,《པེ་》,བསྒྲུབ།,
,,2198,3,《པེ་》《སྣར་》,བསམ།,
,,2199,4,《པེ་》《སྣར་》,རིག,
,,2200,5,《པེ་》《སྣར་》,༼ན།,
,1135,2201,1,《པེ་》《སྣར་》,༼ན།,
,,2202,2,《པེ་》《སྣར་》,པར་ལན།,
,,2203,3,《པེ་》《སྣར་》,བརྟན།,
,,2204,4,《སྣར་》,པའི།,
,,2205,5,《པེ་》《སྣར་》,བྱའོ།,
,,2206,6,《པེ་》《སྣར་》,འཚམ།,
,1136,2207,1,《པེ་》《སྣར་》,བསྲུང་།,
,1137,2208,1,《པེ་》《སྣར་》,གཅད།,
,,2209,2,《པེ་》《སྣར་》,གིས།,
,,2210,3,《པེ་》《སྣར་》,༼ལ།,
,,2211,4,《པེ་》《སྣར་》,གིས།,
,1138,2212,1,《པེ་》《སྣར་》,གིས།,
,,2213,2,《པེ་》《སྣར་》,སྡུགས།,
,,2214,3,《པེ་》《སྣར་》,དམའ།,
,,2215,4,《པེ་》《སྣར་》,གནན།,
,,2216,5,《པེ་》《སྣར་》,བསྒྱུར།,
,,2217,6,《པེ་》《སྣར་》,ཁོངས་སུ།,
,1139,2218,1,《པེ་》《སྣར་》,སྒོ།,
,,2219,2,《པེ་》《སྣར་》,སྨོས།,
,,2220,3,《པེ་》《སྣར་》,༽ནི།,
,,2221,4,《པེ་》《སྣར་》,སྤོང་བའོ།,
,,2222,5,《པེ་》《སྣར་》,ཁོངས་སུ།,
,,2223,6,《པེ་》《སྣར་》,དམའ།,
,,2224,7,《པེ་》《སྣར་》,བསྒྲུབ།,
,,2225,8,《པེ་》《སྣར་》,བསྒྲུབ།,
,,2226,9,《པེ་》,༽ནི།,
,,2227,10,《པེ་》《སྣར་》,ན།,
,,2228,11,《པེ་》《སྣར་》,དམའ།,
,1140,2229,1,《པེ་》《སྣར་》,བརྡའ་མི།,
,,2230,2,《པེ་》《སྣར་》,༼ཆགས།,
,,2231,3,《པེ་》《སྣར་》,༼བ།,
,,2232,4,《པེ་》《སྣར་》,སྒྲུབ།,
,1141,2233,1,《པེ་》,ཆད་པ།,《སྣར་》,འཆད་པ།
,,2234,2,《པེ་》《སྣར་》,དང་།,
,,2235,3,《པེ་》《སྣར་》,༼བར་བྱ།,
,1142,2236,1,《པེ་》《སྣར་》,གིར།,
,,2237,2,《པེ་》《སྣར་》,བརྩད།,
,,2238,3,《པེ་》《སྣར་》,༼དེ།,
,,2239,4,《པེ་》《སྣར་》,༽མེད་པ།,
,1143,2240,1,《པེ་》《སྣར་》,གྱིས།,
,,2241,2,《པེ་》《སྣར་》,ལས།,
,1145,2242,1,《པེ་》《སྣར་》,ལས།,
,,2243,2,《པེ་》《སྣར་》,༽དོན་དག་གཡོ་བར་བྱེད་པ་ལ་སོགས་པའི།,
,,2244,3,《པེ་》《སྣར་》,ཏོ།།,
,,2245,4,《པེ་》《སྣར་》,༽འཇིག་པ་དང་།,
,1146,2246,1,《པེ་》《སྣར་》,སྦྱར།,
,,2247,2,《པེ་》《སྣར་》,འཇུག,
,,2248,3,《པེ་》《སྣར་》,འཇུག,
,,2249,4,《པེ་》,༼གྱི།,
,1147,2250,1,《པེ་》《སྣར་》,སྣམ་བུ།,
,,2251,2,《པེ་》《སྣར་》,བསམ།,
,,2252,3,《པེ་》《སྣར་》,ཡང་།,
,1148,2253,1,《པེ་》《སྣར་》,༼དོན།,
,,2254,2,《པེ་》,པར།,
,1149,2255,1,《པེ་》《སྣར་》,༼རང་།,
,,2256,2,《སྣར་》,བསྒྲུབ།,
,,2257,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,2258,4,《པེ་》《སྣར་》,༼ཉིད།,
,1150,2259,1,《པེ་》《སྣར་》,ག,
,,2260,2,《པེ་》《སྣར་》,བརྡའ།,
,,2261,3,《པེ་》,༽ཡིན།,
,,2262,4,《པེ་》《སྣར་》,༼ཅི།,
,1151,2263,1,《པེ་》《སྣར་》,༼འཇུག་པ།,
,,2264,2,《པེ་》《སྣར་》,བཏགས།,
,,2265,3,《སྣར་》,༼གྱི།,
,,2266,4,《པེ་》《སྣར་》,༼དང་།,
,1152,2267,1,《པེ་》《སྣར་》,སེམ་པས།,
,1153,2268,1,《པེ་》《སྣར་》,༼པ།,
,,2269,2,《པེ་》《སྣར་》,དང་།,
,,2270,3,《པེ་》《སྣར་》,དེ།,
,,2271,4,《པེ་》《སྣར་》,གདུབ།,
,a,2272,,,,
,a,2273,,,,
,1154,2274,1,《པེ་》《སྣར་》,པར།,
,,2275,2,《པེ་》《སྣར་》,གདུབ།,
,a,,3,《པེ་》《སྣར་》,༼མ།,
,a,,4,《པེ་》《སྣར་》,བརྟེན།,
,1155,2276,1,《པེ་》《སྣར་》,པ་དང་།,
,,2277,2,《པེ་》《སྣར་》,པ།,
,,2278,3,《པེ་》《སྣར་》,༽ཆོས་གཞན་དང་གཞན་རྣམས།,
,1156,2279,1,《པེ་》《སྣར་》,སྒྲུབ།,
,,2280,2,《པེ་》《སྣར་》,རྣམས།,
,,2281,3,《སྣར་》,༼བ།,
,,2282,4,《པེ་》《སྣར་》,༼བ།,
,,2283,5,《པེ་》《སྣར་》,༼དུ།,
,,2284,6,《སྣར་》,༼བ།,
,,2285,7,《པེ་》《སྣར་》,༼དུ།,
,,2286,8,《པེ་》《སྣར་》,༼བ་ནི།,
,,2287,9,《པེ་》《སྣར་》,༽ཉིད།,
,,2288,10,《པེ་》《སྣར་》,གིས།,
,1157,2289,1,《པེ་》《སྣར་》,ལྟ།,
,,2290,2,《པེ་》,ལ།,
,,2291,3,《པེ་》《སྣར་》,རྣམ།,
,,2292,4,《པེ་》《སྣར་》,པ།,
,,2293,5,《པེ་》《སྣར་》,སྒོམ།,
,1158,2294,1,《སྣར་》,ཀྱིས།,
,,2295,2,《པེ་》《སྣར་》,སྐྱེས།,
,,2296,3,《པེ་》《སྣར་》,པར།,
,,2297,4,《པེ་》《སྣར་》,༽བར།,
,,2298,5,《པེ་》《སྣར་》,སྦུར།,
,1159,2299,1,《པེ་》《སྣར་》,ནི།,
,,2300,2,《སྣར་》,པས།,
,,2301,3,《སྣར་》,ཉིད།,
,,2302,4,《པེ་》《སྣར་》,འབྲང་བ།,
,,2303,5,《པེ་》《སྣར་》,འབྲེལ།,
,,2304,6,《པེ་》《སྣར་》,བྱེད།,
,1160,2305,1,《པེ་》《སྣར་》,ན་གང་གི།,
,,2306,2,《པེ་》《སྣར་》,རྟོག,
,,2307,3,《པེ་》《སྣར་》,བསྩོགས།,
,,2308,4,《སྣར་》,པོ།,
,,2309,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,2310,6,《སྣར་》,མིན།,
,1161,2311,1,《པེ་》《སྣར་》,མིན།,
,,2312,2,《པེ་》《སྣར་》,འདག,
,,2313,3,《པེ་》《སྣར་》,བསལ།,
,,2314,4,《པེ་》《སྣར་》,ཕྱིར།,
,,2315,5,《པེ་》《སྣར་》,ཞེས།,
,,2316,6,《པེ་》《སྣར་》,༽པ།,
,,2317,7,《པེ་》《སྣར་》,༼ནི།,
,,2318,8,《པེ་》《སྣར་》,པར་བསྐུར།,
,,2319,9,《པེ་》《སྣར་》,༼མ།,
,1162,2320,1,《པེ་》《སྣར་》,བ།,
,,2321,2,《པེ་》《སྣར་》,ཏེ།,
,,2322,3,《པེ་》《སྣར་》,གཏོགས།,
,,2323,4,《པེ་》《སྣར་》,བརྟག་པ།,
,1163,2324,1,《པེ་》《སྣར་》,ཀྱིས།,
,,2325,2,《པེ་》《སྣར་》,བྱེད།,
,,2326,3,《པེ་》,གི།,
,,2327,4,《པེ་》《སྣར་》,གིས།,
,,2328,5,《པེ་》《སྣར་》,མེད་པ།,
,1164,2329,1,《པེ་》《སྣར་》,མིན། །ཞེས།,
,,2330,2,《པེ་》《སྣར་》,འབྱུང་།,
,,2331,3,《པེ་》《སྣར་》,༼དང་།,
,,2332,4,《པེ་》《སྣར་》,བར།,
,,2333,5,《པེ་》,པ།,
,1165,2334,1,《པེ་》《སྣར་》,ལས།,
,,2335,2,《པེ་》《སྣར་》,དོ།།,
,,2336,3,《པེ་》《སྣར་》,པའི།,
,,2337,4,《པེ་》《སྣར་》,མེ།,
,,2338,5,《པེ་》《སྣར་》,དེ།,
,,2339,6,《པེ་》《སྣར་》,བརྡོས།,
,,2340,7,《པེ་》《སྣར་》,༼པ།,
,1166,2341,1,《པེ་》,༼མེད་པ།,
,,2342,2,《པེ་》《སྣར་》,པའི།,
,1167,2343,1,《པེ་》《སྣར་》,སྤྱོད།,
,,2344,2,《པེ་》《སྣར་》,གཞན་དུ།,
,,2345,3,《པེ་》《སྣར་》,ཆད།,
,,2346,4,《པེ་》《སྣར་》,བསྒྲུབ།,
,,2347,5,《པེ་》《སྣར་》,བྱུང་།,
,1168,2348,1,《པེ་》《སྣར་》,ཏེ།,
,,2349,2,《པེ་》《སྣར་》,༽ཡང་།,
,,2350,3,《པེ་》《སྣར་》,༽ནི།,
,,2351,4,《པེ་》《སྣར་》,༼དེ་ལ།,
,,2352,5,《པེ་》《སྣར་》,༽པར།,
,,2353,6,《པེ་》《སྣར་》,ཏེ།,
,1169,2354,1,《པེ་》《སྣར་》,སྐམ།,
,,2355,2,《པེ་》《སྣར་》,སྐམ།,
,,2356,3,《པེ་》《སྣར་》,གྲོལ།,
,,2357,4,《པེ་》《སྣར་》,༼དེ།,
,1170,2358,1,《པེ་》《སྣར་》,བརྩལ།,
,,2359,2,《པེ་》《སྣར་》,གིས།,
,,2360,3,《པེ་》《སྣར་》,སྟོན།,
,,2361,4,《པེ་》,པོ།,
,,2362,5,《པེ་》《སྣར་》,པར།,
,,2363,6,《པེ་》《སྣར་》,སྟེ།,
,1171,2364,1,《སྣར་》,བསླ།,
,,2365,2,《པེ་》《སྣར་》,ནི།,
,,2366,3,《པེ་》《སྣར་》,གིས།,
,,2367,4,《པེ་》《སྣར་》,འགགས།,
,,2368,5,《པེ་》《སྣར་》,སྟེ།,
,1172,2369,1,《པེ་》,ཡིན།,
,,2370,2,《པེ་》,གྲོལ།,
,,2371,3,《པེ་》《སྣར་》,བསླང་།,
,,2372,4,《པེ་》《སྣར་》,གཏོད།,
,,2373,5,《པེ་》,སྤོང་བ།,
,,2374,6,《པེ་》《སྣར་》,སྤང་།,
,,2375,7,《པེ་》《སྣར་》,ཆེན།,
,,2376,8,《པེ་》《སྣར་》,གཉེར།,
,,2377,9,《ཅོ་》,ཀྱི།,
,1173,2378,1,《པེ་》《སྣར་》,བརྩམས།,
,,2379,2,《པེ་》《སྣར་》,པ།,
,,2380,3,《པེ་》《སྣར་》,ཡང་།,
,,2381,4,《པེ་》《སྣར་》,སློངས།,
,,2382,5,《པེ་》《སྣར་》,པར།,
,,2383,6,《པེ་》《སྣར་》,སྤོང་།,
,,2384,7,《པེ་》《སྣར་》,བསྟེན།,
,,2385,8,《པེ་》《སྣར་》,བརྟེན།,
,,2386,9,《པེ་》,ཡོང་།,《སྣར་》,ཡོད།
,1174,2387,1,《པེ་》《སྣར་》,པའི།,
,,2388,2,《པེ་》《སྣར་》,གྲིམས།,
