མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན,,,,,
,,2157,2,《པེ་》《སྣར་》,mཀྱེ་མའོ་སངས་རྒྱས།,,,,,
,,2158,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,2159,4,《པེ་》《སྣར་》,ཅིག,,,,,
,,2160,5,《སྣར་》,ས།,,,,,
,,2161,6,《སྣར་》,བས།,,,,,
,,2162,7,《པེ་》《སྣར་》,ནངས།,,,,,
,,2163,8,《པེ་》《སྣར་》,པར།,,,,,
,,2164,9,《པེ་》《སྣར་》,ཉམས།,,,,,
,,2165,10,《པེ་》,མནམ།,,,,,
,331,2166,1,《པེ་》《སྣར་》,གསུངས།,,,,,
,,2167,2,《པེ་》《སྣར་》,ཕྱི།,,,,,
,,2168,3,《པེ་》,སྐྱེད།,,,,,
,,2169,4,《པེ་》,pཀྱིས།,,,,,
,332,2170,1,《སྣར་》,བཟློས།,,,,,
,,2171,2,《པེ་》《སྣར་》,སིདྷ།,,,,,
,,2172,3,《པེ་》《སྣར་》,སིདྷ།,,,,,
,,2173,4,《པེ་》《སྣར་》,ཙ་བ་བནྡེ་རྩངས།,,,,,
